event_id,match_id,team,event_team,event_time,event_type,action_player_1,action_player_2
1292,89,Heerenveen,home, 88 ,Yellow card, Tibor Halilović ,
1293,89,Vitesse,away, 90 ,Substitution, Simon van Duivenbooden , Million Manhoef 
1294,90,Sparta,away, 42 ,Substitution, Mike Eerdhuijzen , Adil Auassar 
1295,90,Sparta,away, 43 ,Substitution, Dirk Abels , Bart Vriends 
1296,90,Sparta,away, 45 ,Substitution, Jonathan de Guzman , Younes Namli 
1297,90,Sparta,away, 56 ,Yellow card, Mike Eerdhuijzen ,
1298,90,Sparta,away, 58 ,Goal, Arno Verschueren , Vito van Crooy 
1299,90,NEC,home, 75 ,Substitution, Pedro Marques , Mikkel Duelund 
1300,90,NEC,home, 76 ,Yellow card, Iván Márquez ,
1301,90,Sparta,away, 78 ,Substitution, Omar Rekik , Shurandy Sambo 
1302,90,NEC,home, 80 ,Goal, Pedro Marques , Philippe Sandler 
1303,90,NEC,home, 83 ,Substitution, Anthony Musaba , Ibrahim Cissoko 
1304,90,Sparta,away, 84 ,Yellow card, Joshua Kitolano ,
1305,90,Sparta,away, 88 ,Substitution, Jeremy van Mullem , Tobias Lauritsen 
1306,91,Waalwijk,home, 3 ,Goal, Michiel Kramer , Mats Seuntjens 
1307,91,Emmen,away, 5 ,Yellow card, Mohamed Bouchouari ,
1308,91,Waalwijk,home, 26 ,Yellow card, Iliass Bel Hassani ,
1309,91,Waalwijk,home, 28 ,Goal, Julian Lelieveld , Iliass Bel Hassani 
1310,91,Emmen,away, 40 ,Substitution, Oussama Darfalou , Richairo Živković 
1311,91,Emmen,away, 45 ,Substitution, Dennis Vos , Julius Dirksen 
1312,91,Emmen,away, 45 ,Substitution, Jasin Assehnoun , Michaël Heylen 
1313,91,Waalwijk,home, 50 ,Red card, Iliass Bel Hassani ,
1314,91,Waalwijk,home, 55 ,Substitution, Yassin Oukili , Michiel Kramer 
1315,91,Waalwijk,home, 55 ,Yellow card, Michiel Kramer ,
1316,91,Waalwijk,home, 64 ,Yellow card, Vurnon Anita ,
1317,91,Waalwijk,home, 72 ,Substitution, Sebbe Augustijns , Pelle Clement 
1318,91,Waalwijk,home, 72 ,Substitution, Saïd Bakari , Julian Lelieveld 
1319,91,Emmen,away, 79 ,Substitution, Jari Vlak , Jeroen Veldmate 
1320,91,Emmen,away, 79 ,Substitution, Ben Scholte , Lucas Bernadou 
1321,91,Waalwijk,home, 84 ,Substitution, Lars Nieuwpoort , Dario Van Den Buijs 
1322,91,Waalwijk,home, 84 ,Substitution, Florian Jozefzoon , Mats Seuntjens 
1323,91,Waalwijk,home, 89 ,Yellow card, Sebbe Augustijns ,
1324,91,Waalwijk,home, 94 ,Yellow card, Yassin Oukili ,
1325,92,PSV,home, 14 ,Goal, Joey Veerman , Guus Til 
1326,92,PSV,home, 45 ,Substitution, André Ramalho , Armando Obispo 
1327,92,Go Ahead Eagles,away, 45 ,Substitution, Jamal Amofa , Tesfaldet Tekie 
1328,92,Go Ahead Eagles,away, 45 ,Substitution, Evert Linthorst , Rashaan Fernandes 
1329,92,PSV,home, 55 ,Yellow card, Anwar El Ghazi ,
1330,92,Go Ahead Eagles,away, 62 ,Yellow card, Gerrit Nauber ,
1331,92,PSV,home, 64 ,Goal, Anwar El Ghazi ,
1332,92,Go Ahead Eagles,away, 69 ,Yellow card, Jay Idzes ,
1333,92,Go Ahead Eagles,away, 72 ,Substitution, Sylla Sow , Willum Willumsson 
1334,92,Go Ahead Eagles,away, 72 ,Substitution, Federico Mattiello , José Fontán 
1335,92,Go Ahead Eagles,away, 72 ,Substitution, Bobby Adekanye , Oliver Edvardsen 
1336,92,PSV,home, 78 ,Substitution, Érick Gutiérrez , Guus Til 
1337,92,PSV,home, 79 ,Yellow card, Érick Gutiérrez ,
1338,92,PSV,home, 82 ,Substitution, Fábio Silva , Luuk de Jong 
1339,92,PSV,home, 88 ,Substitution, Ismael Saibari , Anwar El Ghazi 
1340,93,Volendam,away, 59 ,Goal, Damon Mirani , Carel Eiting 
1341,93,Ajax,home, 60 ,Substitution, Francisco Conceição , Steven Bergwijn 
1342,93,Ajax,home, 60 ,Substitution, Mohammed Kudus , Calvin Bassey 
1343,93,Volendam,away, 70 ,Yellow card, Filip Stanković ,
1344,93,Volendam,away, 70 ,Substitution, Oskar Buur , Brian Plat 
1345,93,Ajax,home, 76 ,Substitution, Lorenzo Lucca , Devyne Rensch 
1346,93,Volendam,away, 77 ,Substitution, Daryl van Mieghem , Calvin Twigt 
1347,93,Volendam,away, 77 ,Substitution, Henk Veerman , Dean James 
